Battlefield: Play4Free ;First Person Shooter (FPS);03/10/11;EA Digital Illusions CE ;Electronic Arts ;"Battlefield Play4Free (sometimes abbreviated BF: P4F) is a first-person shooter video game developed by EA Digital Illusions CE and Easy Studios and published by EA. Based on the Battlefield series, the game features a modern warfare battlefield setting. Play4Free is built on a modified version of Battlefield 2's game engine,  with improvements such as high resolution artwork and post-processing effects. The game is also less demanding on computer specifications, similar to Battlefield Heroes. 

As the game’s title suggests, the game is available to players for free online, under Electronic Arts' ""Play 4 Free"" model. Play4Free uses a similar micro-transaction store system to what is used in Battlefield Heroes. Battlefield Play4Free was announced on November 5, 2010. The game is currently in its open beta testing phase, which began on April 4th.   Closed beta codes originally started being distributed via email on November 30th, 2010. The game was released on April 4, 2011. The download for the game includes a browser plugin and a 1300 MB software download.

During the pre-order stage of Battlefield 3 (? - 10/25/2011), a reward bonus was provided to players who had pre-ordered the PC download version of Battlefield 3. This bonus consisted of an exclusive beret and shotgun, Remington 870S combat shotgun. This one time reward can only be provided to one of your created characters and does expire. When Battlefield 3 was released, the bonus was no longer available.";http://upload.wikimedia.org/wikipedia/commons/c/c3/Bfp4flogo.png;PC;http://battlefield.play4free.com/en/;M
Battlefield Vietnam ;First Person Shooter (FPS);03/16/04;EA Digital Illusions CE ;Electronic Arts ;"Battlefield Vietnam is the second video game in Electronic Arts' Battlefield franchise after Battlefield 1942. The game was developed by the Swedish company Digital Illusions CE and published by Electronic Arts on March 15, 2004 in North America and days later in other parts of the world. Battlefield Vietnam takes place during the Vietnam War. It is first-person shooter (FPS) games and features a large variety of maps based on historical settings, such as the Ho Chi Minh Trail, Battle of Hue, Ia Drang Valley, Operation Flaming Dart, The Battle of Khe Sanh and Fall of Saigon. Many parts of the game have been influenced by popular Vietnam War movies. Examples are the player's ability to play Ride of the Valkyries on the radio and the tiger striped M79 from Apocalypse Now.

On March 15, 2005, EA re-released the game as Battlefield Vietnam: Redux (as a reference to Apocalypse Now: Redux), which includes the 1.01, 1.02, 1.1, 1.2 , and 1.21 patches, new vehicles, maps, and an EA-produced World War II mod, based on the previous Battlefield 1942";http://upload.wikimedia.org/wikipedia/en/2/29/Battlefield_Vietnam_Coverart.png;PC;;T
Battlefield: Bad Company 2 ;First Person Shooter (FPS);03/02/10;EA Digital Illusions CE ;Electronic Arts ;"Battlefield: Bad Company 2 (Commonly abbreviated BFBC2) is a first-person shooter video game developed by the Swedish firm EA Digital Illusions CE and published by Electronic Arts for Microsoft Windows, PlayStation 3, Xbox 360 and iOS systems. It is a direct sequel to Battlefield: Bad Company and is part of the Battlefield game series. It was released worldwide in March 2010. An iOS port was released on the App Store on December 16, 2010. 

The game is primarily a squad-level online first person shooter based in a contemporary modern warfare setting. Additionally, the game includes a single-player campaign, where the player re-assumes the role of Preston Marlowe, the protagonist of the original game. The game's Frostbite 1.5 engine allows for destructible environments,  and multiplayer maps contain a wide selection of vehicles, aircraft and emplacements and allow for five different game modes.

The game was announced in February 2009 and free demos were made available prior to its launch. It was met with a positive reception from game critics, garnering a weighted mean of 88% from aggregator Metacritic for all three ports. It has also become a commercial success, having sold in excess of nine million units since its initial release. Seven VIP map packs as well as a downloadable game mode have been released thus far, plus an expansion pack centered around the Vietnam War, which was released on December 21, 2010.";http://upload.wikimedia.org/wikipedia/en/b/b3/Battlefield_Bad_Company_2_cover.jpg;PC, PS 3, Xbox 360;http://www.battlefieldbadcompany2.com/;M
Battlefield 2: Special Forces ;First Person Shooter (FPS);11/21/05;EA Digital Illusions CE ;Electronic Arts ;"Battlefield 2 (commonly abbreviated to BF2 ) is a first person shooter by the Swedish developer Digital Illusions CE (DICE). During development, Trauma Studios contributed to the development of the game after it was acquired by DICE. Battlefield 2 was published by Electronic Arts and is the third full game in the Battlefield series, released on June 21, 2005 in North America for Microsoft Windows.  The latest version is v1.50, which was released on September 1, 2009 and added the content of the Euro Force and Armored Fury booster packs, as well as the Highway Tampa and Operation Blue Pearl maps. 

Players fight in a modern battlefield, using modern weapon systems.  Battlefield 2 is a first-person shooter with some strategy and RPG elements.  The single player features missions that involve clashes between US Marines, China and the fictional Middle Eastern Coalition. The multiplayer aspect of the game allows players to organize into squads that come under the leadership of a single commander to promote teamwork. 

The story takes place in the early 21st century during a fictional world war between various power blocs: China, the European Union (playable as of the 1.50 patch), the fictional Middle Eastern Coalition (MEC), Russia (playable only in the Special Forces expansion) and the United States. In-game, the European Union and the United States fight China and the MEC. It is known that in the game's story, the EU and the US are allies  and the EU has negotiated a peace deal with Russia  but it is unknown if China and the MEC are allies. The game takes place in different fronts, as the Middle East and China are being invaded by US and EU forces, and the United States is being invaded by Chinese and MEC forces. Battlefield 2 was succeeded by Battlefield 3.";http://upload.wikimedia.org/wikipedia/en/6/62/Battlefield2Cover.jpg;PC;http://battlefield.ea.com/battlefield/bf2/;T
Battlefield 2142 ;First Person Shooter (FPS);10/17/06;EA Digital Illusions CE ;Electronic Arts ;"Battlefield 2142 is a first-person shooter video game developed by Digital Illusions CE (DICE) and produced by Electronic Arts (EA). It is the fourth game in the Battlefield series. BF2142 is set in the 22nd century, during a new ice age which sees two military superpowers – the European Union (EU) and Pan Asian Coalition (PAC) – battle for survival. 

The game was designed primarily for multiplayer gameplay, allowing a maximum of 64 players on a server or a maximum of 16 players in single player mode against bots on Conquest mode. It has its own ranking system to keep track of the user's stats similar to the one used in its predecessor, Battlefield 2. It also opens up new categories of vehicles and weapons not seen in Battlefield 2. Battlefield 2142 has an unlock system allowing the player to choose a new unlock every time they achieve a new rank rather than making them purchase the item. EA Games has also released a booster pack called Northern Strike, which contains new maps, unlocks, and vehicles.";http://upload.wikimedia.org/wikipedia/en/3/30/Battlefield_2142_box_art.jpg;PC;http://www.battlefield2142.ea.com/battlefield/bf2142/default.aspx;T
Battlefield 3 ;First Person Shooter (FPS);10/25/11;EA Digital Illusions CE ;Electronic Arts ;"Battlefield 3 (commonly abbreviated BF3) is a first-person shooter video game developed by EA Digital Illusions CE and published by Electronic Arts. It is a direct sequel to 2005's Battlefield 2, and the eleventh installment in the Battlefield franchise.

The game was released in North America on 25 October 2011 and in Europe on 28 October 2011 for Microsoft Windows, PlayStation 3, and Xbox 360.  EA Mobile also confirmed a port for the iOS platform. The game sold 5 million copies in its first week of release,  and received critical acclaim from most game reviewers. It does not support versions of Windows prior to Windows Vista as the game only supports DirectX 10 and 11.  The PC version is exclusive to EA's Origin platform,  through which PC users also authenticate when connecting to the game.

In campaign mode, players take on the personas of several military roles; a USMC recon Marine, an F-18 systems officer, an M1A2 Abrams tank operator, and a SPETSNAZ operative. The campaign takes place at various locations, from Iran to New York, and follows the story of Sergeant Blackburn and later, Dimitri Mayakovsky.";http://upload.wikimedia.org/wikipedia/en/5/58/Bf3-pc-cover.jpg;PC, PS 3, Xbox 360;http://www.battlefield.com/battlefield3;T
Battlefield 1942 ;First Person Shooter (FPS);09/10/02;EA Digital Illusions CE ;Electronic Arts ;"Battlefield 1942 is a 3D World War II first-person shooter (FPS) video game developed by Swedish company Digital Illusions CE and published by Electronic Arts for Microsoft Windows (2002) and Apple Macintosh (2004). The game can be played in singleplayer mode against the video game AI or in multiplayer mode against players on the Internet or in a Local Area Network. It is also a popular platform for mod developers, with a large number of released modifications that alter the gameplay and theme.

In-game, players assume the role of one of five classes of infantry: Scout, Assault, Anti-Tank, Medic, and Engineer. Players also have the ability to fly various World War II fighter aircraft and bombers, navigate capital ships, submarines and aircraft carriers, man coastal artillery defenses, drive tanks, APCs and jeeps, and take control of anti-aircraft guns and mounted machine guns.

Each battle takes place on one of several maps located in a variety of places and famous battlefields in all of the major theaters of World War II: the Pacific, European, North African, Eastern , and Italian Fronts. Combat is always fought between the Axis Powers and the Allies. The location determines which nation-specific armies are used (for example, on the Wake Island map, it is Japan versus the United States, while on the Battle of Britain map, it is Germany versus the United Kingdom). The maps in Battlefield 1942 are based on real battles and are somewhat realistically portrayed.

This game is able to take advantage of hyper-threaded or dual-core CPUs. A significant performance gain is noticeable.";http://upload.wikimedia.org/wikipedia/en/2/27/Battlefield_1942_Box_Art.jpg;PC;;T
Battlefield 1942: Secret Weapons of WWII ;First Person Shooter (FPS);09/04/03;EA Digital Illusions CE ;Electronic Arts ;"Battlefield 1942 is a 3D World War II first-person shooter (FPS) video game developed by Swedish company Digital Illusions CE and published by Electronic Arts for Microsoft Windows (2002) and Apple Macintosh (2004). The game can be played in singleplayer mode against the video game AI or in multiplayer mode against players on the Internet or in a Local Area Network. It is also a popular platform for mod developers, with a large number of released modifications that alter the gameplay and theme.

In-game, players assume the role of one of five classes of infantry: Scout, Assault, Anti-Tank, Medic, and Engineer. Players also have the ability to fly various World War II fighter aircraft and bombers, navigate capital ships, submarines and aircraft carriers, man coastal artillery defenses, drive tanks, APCs and jeeps, and take control of anti-aircraft guns and mounted machine guns.

Each battle takes place on one of several maps located in a variety of places and famous battlefields in all of the major theaters of World War II: the Pacific, European, North African, Eastern , and Italian Fronts. Combat is always fought between the Axis Powers and the Allies. The location determines which nation-specific armies are used (for example, on the Wake Island map, it is Japan versus the United States, while on the Battle of Britain map, it is Germany versus the United Kingdom). The maps in Battlefield 1942 are based on real battles and are somewhat realistically portrayed.

This game is able to take advantage of hyper-threaded or dual-core CPUs. A significant performance gain is noticeable.";http://upload.wikimedia.org/wikipedia/en/2/27/Battlefield_1942_Box_Art.jpg;PC;;T
Medal of Honor ;First Person Shooter (FPS);10/12/10;EA Los Angeles;Electronic Arts ;"Medal of Honor (formerly known as Medal of Honor: Operation Anaconda ) is a first-person shooter video game and reboot to the 1999 original Medal of Honor. Developed by Danger Close,  a team within the EA Los Angeles studio, and DICE,  it is the 13th installment in the Medal of Honor series and was released for Microsoft Windows, PlayStation 3 and Xbox 360 on October 12, 2010.   The game is a reboot of the series, taking place during the ongoing War in Afghanistan.

Medal of Honor's single-player campaign uses heavily modified Unreal Engine 3 while multiplayer uses the Frostbite Engine.  The game uses dedicated servers for PC and consoles. However, the server files have not been made public and are only available for use through specific Game Server Providers. It is the first game in the Medal of Honor franchise to receive an M rating from the ESRB.

A sequel, Medal of Honor: Warfighter, is currently under development by Danger Close Games";http://upload.wikimedia.org/wikipedia/en/d/da/Medal_of_Honor_2010_cover.jpg;PC, PS 3, Xbox 360;http://www.medalofhonor.com/;M
Medal of Honor: Warfighter ;First Person Shooter (FPS);10/23/12;EA Los Angeles;Electronic Arts ;Medal of Honor: Warfighter is an upcoming first-person shooter video game being developed by Danger Close Games and set to be published by Electronic Arts. It is a direct sequel to 2010's series reboot Medal of Honor and the 14th Medal of Honor installment in the series. The title was officially announced on February 23, 2012, and it will be released in October 2012;http://upload.wikimedia.org/wikipedia/en/thumb/e/e2/Warfighter.jpg/250px-Warfighter.jpg;PC, PS 3, Xbox 360;http://www.medalofhonor.com/;M
Command & Conquer: Red Alert 3 - Uprising ;Real Time Strategy (RTS);03/12/09;EA Los Angeles;Electronic Arts ;"Command & Conquer: Red Alert 3 – Uprising is a 2009 real-time strategy video game developed by EA Los Angeles and published by Electronic Arts. It is a stand-alone expansion to Command & Conquer: Red Alert 3 released only for Microsoft Windows and offered via digital distribution. It does not require Red Alert 3 to play. It features about 30 new maps for traditional skirmish with many of these taking place in new environments. It does not contain any multiplayer elements such as cooperative play, online play or network play.

A part of Uprising called Commander's Challenge was also released as Command & Conquer: Red Alert 3 – Commander's Challenge on PlayStation Store and Xbox Live for the PlayStation 3 and Xbox 360 respectively on September 24, 2009. It functions as a stand-alone game and does not require Red Alert 3 to play. Commander's Challenge contains only the Commander's Challenge mode of Uprising and the new units and weapons, but not the campaign or skirmish modes. It currently costs 800 Microsoft Points on the Xbox Live Arcade";http://upload.wikimedia.org/wikipedia/en/4/4a/RA3UprisingPack.jpg;PC, Xbox 360, PS 3;http://www.commandandconquer.com/;T
Command & Conquer 4: Tiberian Twilight ;Real Time Strategy (RTS);03/16/10;EA Los Angeles;Electronic Arts ;"Command & Conquer 4: Tiberian Twilight  is a real-time tactics video game and the latest installment of the popular Command & Conquer franchise, released March 16, 2010. It constitutes the final chapter in the Kane saga. Command & Conquer 4 is the first game in the series to implement a form of DRM that requires constant Internet access; this type of restrictive DRM is fairly new and targets the used games market as well as ensuring that households must buy a copy per person. The game was released for digital download via online gaming distribution service, Steam on March 19, 2010. Command & Conquer 4 also utilizes EA's own servers for online play, rather than GameSpy Servers which EA has relied on for previous Command & Conquer games. A closed beta of the game was officially released by EA to contest winners on November 21, 2009.";http://upload.wikimedia.org/wikipedia/en/8/83/Cc4tt-cover.jpg;PC;http://www.commandandconquer.com/;T
Command & Conquer 3: Kane's Wrath ;Real Time Strategy (RTS);03/24/08;EA Los Angeles;Electronic Arts ;Command & Conquer 3: Kane's Wrath is an expansion pack for the 2007 real-time strategy video game Command & Conquer 3: Tiberium Wars. Developed by Electronic Arts Los Angeles and BreakAway Games studios, it was released on March 24, 2008 in the United States and on March 28, 2008 in Europe by publisher Electronic Arts,   and was also released on June 24 for the Xbox 360.;http://upload.wikimedia.org/wikipedia/en/8/88/Cc3tw-win-cover.jpg;PC, Xbox 360;http://www.commandandconquer.com/;T
Command & Conquer 3: Tiberium Wars ;Real Time Strategy (RTS);03/26/07;EA Los Angeles;Electronic Arts ;"Command & Conquer 3: Tiberium Wars is a military science fiction real-time strategy video game developed and published by Electronic Arts for the Windows, Mac OS X and Xbox 360 platforms, and released internationally in March 2007.  The direct sequel to the 1999 RTS title Command & Conquer: Tiberian Sun by Westwood Studios, a now defunct company that was taken over and liquidated by EA in 2003, Tiberium Wars returns the Command & Conquer series to its roots in the Tiberium story arc of the franchise, once again featuring the factions of the Global Defense Initiative and the Brotherhood of Nod, and also introducing a new extraterrestrial faction known as the Scrin. An expansion pack to Tiberium Wars, titled Command & Conquer 3: Kane's Wrath, was released on March 24, 2008.

Tiberium Wars takes place in the year 2047, at the advent of and during the ""Third Tiberium War"" when the Brotherhood of Nod launches a worldwide offensive against the Global Defense Initiative, abruptly ending 17 years of silence and temporarily crippling GDI. With the odds tipped in the Brotherhood's favor this time, GDI field commanders rally their troops and begin to combat Nod's second re-emergence, trying to restore lost hope. In the middle of it all, a new playable faction appears: the alien Scrin.";;PC, Xbox 360;http://www.commandandconquer.com/;T
Command & Conquer: Red Alert 3 ;Real Time Strategy (RTS);10/28/08;EA Los Angeles;Electronic Arts ;"Command & Conquer: Red Alert 3 is a 2008 real-time strategy video game developed by EA Los Angeles and published by Electronic Arts. Announced on February 14, 2008,  it was released on October 28, 2008 in the United States for Microsoft Windows-based PCs and three days later in Europe. A version for the Xbox 360 console was released in the U.S. on November 11. The PlayStation 3 version was delayed due to difficulties with the system's architecture.  On January 21, 2009 EA officially announced Command & Conquer: Red Alert 3 - Ultimate Edition,  the PS3 version which contains bonus material extra to that of the Xbox 360 and PC versions. The Ultimate Edition has been released on March 23, 2009. Also announced for a late March release is the Mac OS version, converted to that platform by TransGaming.  The game forms a part of the Red Alert sub-series within the Command & Conquer series of games. In early January, EA Los Angeles announced a new addition to the game: Command & Conquer: Red Alert 3 – Uprising, a stand-alone single player expansion pack that was released for Windows in March 2009. It was offered via digital distribution. 

The game is set in a parallel universe in which World War II happened differently: A world war between the Allied Nations, the Soviet Union and the Empire of the Rising Sun. All three factions are playable, with the main gameplay involving constructing a base, gathering resources, and training armies composed of land, sea, and airborne units to defeat other players. Each faction has a fully co-operative campaign, playable with an artificial intelligence partner or with another human player online. These campaigns follow a storyline, with specific mission objectives and unit restrictions applied. Unrestricted skirmish play against the computer and multiplayer via LAN or online is also available.

The game intersperses strategy missions with full motion video footage featuring a large cast of Hollywood actors (led by Jonathan Pryce, Tim Curry and George Takei as the leaders of the three adversaries) both in dramatic cutscenes and in sequences in which they address the player directly.

The game received mostly positive reviews, with reviewers citing the co-operative and multiplayer components as strengths, along with the enhanced role of naval combat compared to other real-time strategy games. Commonly cited weaknesses included aspects such as unit pathfinding.";http://upload.wikimedia.org/wikipedia/en/a/a6/CnC-RA3-win-cover.jpg;PC, Xbox 360, PS 3;http://www.commandandconquer.com/;T
Command & Conquer: Generals ;Real Time Strategy (RTS);02/10/03;EA Pacific;Electronic Arts ;Command & Conquer: Generals is a real-time strategy game in the Command & Conquer series. Generals utilizes SAGE (Strategy Action Game Engine). This proprietary engine is an extended version of the Command & Conquer: Renegade 3D engine. Generals was released onto the Microsoft Windows platform in 2003, and a Mac OS version was released in 2004, marking the return of the Command & Conquer series to that platform. An expansion pack, entitled Command & Conquer: Generals – Zero Hour, was additionally released for PC in 2003, and for Mac OS in 2005. A sequel, Command & Conquer: Generals 2, is due to be released in 2013.;http://upload.wikimedia.org/wikipedia/en/0/0f/Cncgen-win-cover.jpg;PC;http://www.commandandconquer.com/;T
Command & Conquer: Red Alert 2 - Yuri's Revenge ;Real Time Strategy (RTS);10/10/01;EA Pacific;Electronic Arts ;Command & Conquer: Yuri's Revenge is an expansion pack to Command & Conquer: Red Alert 2 developed by Westwood Studios. The game was released in North America on October 10, 2001  by EA Games. The game is centered around the idea of a shadowy ex-Soviet figure named Yuri having established a secret army of his own and posing a threat to the free-will of the world.;http://upload.wikimedia.org/wikipedia/en/d/d2/Cncyr-cover.jpg;PC;http://www.commandandconquer.com/;T
Command & Conquer: Red Alert 2 ;Real Time Strategy (RTS);10/21/00;EA Pacific;Electronic Arts ;"Command & Conquer: Red Alert 2 is a 2.5D real-time strategy computer game by Westwood Studios, which was released for Microsoft Windows on October 23, 2000   as the follow-up to Command & Conquer: Red Alert. Set in the early 1970s,  Red Alert 2 supposedly picks up at the conclusion of the Allied campaign of the first game, but this has been subject to debate. Its expansion is Command & Conquer: Yuri's Revenge.

Command and Conquer: Red Alert 2 contains 2 playable factions, Soviets and Allies which both previously appeared in Command & Conquer: Red Alert. The single player campaign is structured in an alternate-ending mode as opposed to a progressive story mode.

Red Alert 2 proved to be a success, both commercially and with critics, receiving an 86% from GameRankings.";http://upload.wikimedia.org/wikipedia/en/1/11/Cncra2-win-cover.jpg;PC;http://www.commandandconquer.com/;T
Command & Conquer: Generals - Zero Hour ;Real Time Strategy (RTS);09/22/03;EA Pacific;Electronic Arts ;Command and Conquer: Generals – Zero Hour is the expansion pack for the computer game Command & Conquer: Generals. Zero Hour added several new abilities and units to each side, and a new mode of play called Generals' Challenge.;http://upload.wikimedia.org/wikipedia/en/2/20/Cncgzh-win-cover.jpg;PC;http://www.commandandconquer.com/;T
BattleForge ;Real Time Strategy (RTS);03/23/09;EA Phenomic;Electronic Arts ;"BattleForge is a video game developed by EA Phenomic and published by Electronic Arts. It was released on Windows in March 2009. A demo was released in the same month. BattleForge is an online card-based real-time strategy (RTS) game.

On its initial release, the game revolved around trading, buying and winning through means of micro-transactions, though micro-transactions were not required for playing the game, only for buying new cards. On May 26, 2009, BattleForge became a Play 4 Free branded game with fewer cards initially available (32 cards and no points). The retail version comes with all of the starter decks (One for each element, 64 cards) and 3,000 BattleForge points.

The games virtual currency is now distributed to each player on a 1 point per day basis, but only if the player has played at least 15 minutes that day. Through this, all micro-transactions are available to all players, but doing them without purchasing the retail version of the game or any virtual currency is possible, only slow.";http://upload.wikimedia.org/wikipedia/en/c/cd/Battleforge_cover.jpg;PC;http://www.battleforge.com/;T
Sid Meier's Alpha Centauri ;Turn Based Strategy;01/31/99;Firaxis Games;Electronic Arts ;"Sid Meier's Alpha Centauri (SMAC) is the critically acclaimed science fiction 4X turn-based strategy video game sequel to the Civilization series. Sid Meier, designer of Civilization, and Brian Reynolds, designer of Civilization II, developed Alpha Centauri after they left MicroProse to join the newly created developer Firaxis Games. Electronic Arts released both SMAC and its expansion, Sid Meier's Alien Crossfire (SMAX), in 1999. In the following year, Aspyr Media and Loki Software ported both titles over to Mac OS and Linux.

Set in the 22nd century, the game begins as seven competing ideological factions land on the planet Chiron (""Planet"") in the Alpha Centauri star system. As the game progresses, Planet's growing sentience becomes a formidable obstacle to the human colonists. Alpha Centauri features improvements on Civilization II's game engine, including simultaneous multiplay, social engineering, climate, customizable units, alien native life, additional diplomatic and spy options, additional ways to win, and greater mod-ability . Alien Crossfire introduces five new human and two non-human factions as well as additional technologies, facilities, secret projects, native life, unit abilities and a victory condition.

The game received wide critical acclaim, being compared favorably to Civilization II. Critics praised its science fiction storyline (comparing the plot to works by Stanley Kubrick, Frank Herbert, Arthur C. Clarke and Isaac Asimov), the in-game writing, the voice acting, the user-created custom units, and the depth of the technology tree. SMAC also won several awards for best game of the year and best strategy game of the year. However, despite the good reception, the game had the lowest sales of the Civilization series.";http://upload.wikimedia.org/wikipedia/en/thumb/0/01/Alpha_Centauri_cover.jpg/250px-Alpha_Centauri_cover.jpg;PC;http://www.firaxis.com/games/game_detail.php?gameid=7;E
Hellgate: London ;Role Playing Game (RPG);10/31/07;Flagship Studios ;Electronic Arts ;"Hellgate, originally known as Hellgate: London, is a dark fantasy themed action role-playing game originally developed by Flagship Studios, released on October 31, 2007. It was developed by a team headed by former Blizzard Entertainment employees, some of whom had overseen the creation of the Diablo series. In 2008 Flagship Studios filed bankruptcy and all intellectual property was seized because it was used as collateral for funding received from Comerica Bank. Subsequently, development of the game halted. Namco Bandai Games provided free ongoing US/EU server support in the fall of Flagship Studios until 31 January 2009, when the US/EU multiplayer game servers and websites were taken offline.  HanbitSoft has since acquired properties to the game and has redeveloped it as Hellgate London: Resurrection. As of June 2011, Hanbitsoft's redesigned game is currently live in Korea,  and the North American release, published by subsidiary T3Fun, has undergone (closed) beta testing and open beta testing commenced on June 30, 2011 as free to play. 

Set in a post-apocalyptic London in the year 2038, Hellgate: London is a fast paced action role playing 'hack and slasher'. The game featured both singleplayer and online multiplayer support when it was released although US/EU online support has since shutdown. Flagship Studios released 1 major MP content update The Stonehenge Chronicles and the 2nd The Abyss Chronicles on the test server before the studio's closure. Similar to the Diablo series, randomization is embedded into many of the game mechanics including weapon and armor attributes, item drops, mob spawns and level composition. The singleplayer version features a 5 act story quest line and when completed, the player is eligible to restart the story line again in Nightmare difficulty and create new characters in Elite mode.";http://upload.wikimedia.org/wikipedia/en/thumb/e/eb/Hellgate_London.jpg/256px-Hellgate_London.jpg;PC;http://hellgate.iahgames.com/gameSite/default.asp;M
The Secret World ;MMORPG;06/19/12;Funcom;Electronic Arts ;The Secret World (formerly known under the working titles Cabal and The World Online)  is an upcoming MMORPG from developer Funcom (makers of Anarchy Online and Age of Conan: Hyborian Adventures), the development of which has been officially confirmed on March 6, 2007.  The final title of the project was confirmed on May 11, 2007.  Ragnar Tørnquist is the creative director of the game.;;PC;www.thesecretworld.com;M
Freedom Fighters ;First Person Shooter (FPS);10/01/03;IO Interactive;Electronic Arts ;Freedom Fighters, originally titled Freedom: The Battle For Liberty Island, is a 2003 third-person shooter video game available for the PlayStation 2, Nintendo GameCube, Xbox and Microsoft Windows that is set in an alternate history. The player takes the role of Christopher Stone, a plumber-turned American Resistance movement leader who fights against the Red Army that invades and occupies New York City in the present time. It was developed by IO Interactive, using a modified version of the Hitman 2: Silent Assassin game engine, and published by Electronic Arts;http://upload.wikimedia.org/wikipedia/en/thumb/6/6f/Freedom_Fighters.jpg/256px-Freedom_Fighters.jpg;PC, PS 2, Xbox;;T
Freedom Force ;Action RPG;03/24/02;Irrational Games ;Electronic Arts ;"Freedom Force is a real-time tactical role-playing game    developed by Irrational Games and published by Electronic Arts and Crave Entertainment in 2002. The player guides a team of superheroes as they defend Patriot City from a variety of villains, monsters, and other menaces. A sequel, Freedom Force vs The 3rd Reich was self-published in early March 2005. The games were made available on Steam on May 29, 2009.  The second game is also available on GOG.com.

The characters of Freedom Force are the creation of Irrational Games artist Robb Waters, who has been involved in the videogame industry for over a decade, including the creation of the characters of Thief: The Dark Project as well as the PC title System Shock.";http://upload.wikimedia.org/wikipedia/en/thumb/7/76/Freedom_Force.jpg/250px-Freedom_Force.jpg;PC;http://www.freedomfans.com/;T
System Shock 2 ;Action Adventure;07/31/99;Irrational Games ;Electronic Arts ;"System Shock 2 is a 1999 first-person action role-playing video game, designed by Ken Levine for Microsoft Windows. The title is a sequel to the 1994 PC game System Shock, and was co-developed by Irrational Games and Looking Glass Studios. The sequel was originally designed as a standalone title with no relation to System Shock; story changes were made when Electronic Arts—who owned the Shock franchise rights—signed on as publisher. System Shock 2 was released on August 11, 1999 in North America.

The game takes place on board a starship in a cyberpunk depiction of 2114. The player assumes the role of a lone soldier trying to stem the outbreak of a genetic infection that has devastated the ship. Like System Shock, gameplay consists of first person shooting and exploration. The game also incorporates role-playing system elements, where the player can develop unique skills and traits, such as hacking and psionic abilities.

System Shock 2 received positive reviews when released, but failed to meet commercial sales expectations. In retrospect, many critics have determined the game to be highly influential, particularly on first person shooters, and far ahead of its time, and inducted it into several ""greatest games of all time"" lists. In January 2006, Computer and Video Games reported System Shock 3 may be under development. As of January 2009, nothing conclusive has surfaced regarding the purported project's status. In 2007, Irrational—then 2K Boston/2K Australia—released a self-proclaimed 'spiritual successor' to the System Shock series, entitled BioShock, to critical acclaim and strong sales.";http://upload.wikimedia.org/wikipedia/en/9/91/Systemshock2box.jpg;PC;http://irrationalgames.com/projects/system-shock-2/;M
Harry Potter and the Prisoner of Azkaban ;Action Adventure;05/25/04;KnowWonder ;Electronic Arts ;Harry Potter and the Prisoner of Azkaban is a 2004 video game that was released concurrently with the film release of Harry Potter and the Prisoner of Azkaban. Both the game and the film were based on J. K. Rowling's Harry Potter and the Prisoner of Azkaban, the third novel in the Harry Potter series;http://upload.wikimedia.org/wikipedia/en/thumb/6/6e/HP_prisoner_of_azkaban.png/256px-HP_prisoner_of_azkaban.png;PC, PS 2, Xbox;http://harrypotter.ea.com/;E
Harry Potter and the Sorcerer's Stone ;Action Adventure;11/15/01;KnowWonder ;Electronic Arts ;"Harry Potter and the Philosopher's Stone, also known as Harry Potter and the Sorcerer's Stone in North America, is an Electronic Arts multi-platform action-adventure video game developed by KnowWonder, Warthog, Griptonite, Argonaut, Eurocom and Westlake Interactive.       Philosopher's Stone was initially developed for the PlayStation, PC, Game Boy Color, Advance and Macintosh, and was re-made two years later for the PlayStation 2, Xbox and Nintendo GameCube. 

The first version of the game was released on November 15, 2001 in North America, in Australia and Europe on November 16 and in Japan on December 1, 2003. The second version was released in North America on December 9, 2003, in Japan on December 11 and in Australia and Europe on December 12.  

The story follows protagonist Harry Potter, who discovers he is a wizard, and is sent to Hogwarts School of Witchcraft and Wizardry where he makes friends and receives magical training, and along with his friends stop Lord Voldemort from returning to power. The game received mixed reviews. Critics commented on the game's simple game play and its poor graphics (2003 versions)   while others said the game's license will be the only thing to draw in fans";http://upload.wikimedia.org/wikipedia/en/7/74/HarryPotterPSGameVersionOne.jpg;PC, PS 2, Xbox;http://harrypotter.ea.com/;E
Rail Simulator ;Train Sim ;01/16/08;Kuju Entertainment ;Electronic Arts ;Rail Simulator (Kuju Rail Simulator) is a train simulation published by Electronic Arts (EA).  It was produced by UK based Kuju Entertainment, the company which developed Microsoft Train Simulator (MSTS) with Microsoft. After release of the UK version, EA's support and further development of the title was taken over by Rail Simulator Developments Ltd, who have continued to provide updates, fixes, official expansion packs and new content for RailSim fans. RSDL has also released a much anticipated sequel to the first game called Railworks, both online and on DVD-ROM.;http://upload.wikimedia.org/wikipedia/en/thumb/b/b4/Rail_Siimulator_Cover.jpg/256px-Rail_Siimulator_Cover.jpg;PC;http://www.railsimulator.com/;E
